img_id,target,path,is_test,eval_set
dog.3406,0,../input/train/dog.3406.jpg,0,3
cat.11275,1,../input/train/cat.11275.jpg,0,4
dog.1152,0,../input/train/dog.1152.jpg,0,1
dog.3114,0,../input/train/dog.3114.jpg,0,1
dog.3584,0,../input/train/dog.3584.jpg,0,1
dog.4652,0,../input/train/dog.4652.jpg,0,3
dog.9340,0,../input/train/dog.9340.jpg,0,1
dog.10657,0,../input/train/dog.10657.jpg,0,3
dog.33,0,../input/train/dog.33.jpg,0,4
dog.2610,0,../input/train/dog.2610.jpg,0,3
cat.4992,1,../input/train/cat.4992.jpg,0,3
cat.8231,1,../input/train/cat.8231.jpg,0,0
dog.4943,0,../input/train/dog.4943.jpg,0,0
cat.10069,1,../input/train/cat.10069.jpg,0,3
cat.5090,1,../input/train/cat.5090.jpg,0,3
dog.3133,0,../input/train/dog.3133.jpg,0,1
cat.2340,1,../input/train/cat.2340.jpg,0,4
cat.7430,1,../input/train/cat.7430.jpg,0,3
cat.10654,1,../input/train/cat.10654.jpg,0,0
cat.5938,1,../input/train/cat.5938.jpg,0,4
cat.6342,1,../input/train/cat.6342.jpg,0,2
dog.6832,0,../input/train/dog.6832.jpg,0,0
cat.216,1,../input/train/cat.216.jpg,0,0
dog.3473,0,../input/train/dog.3473.jpg,0,1
cat.9282,1,../input/train/cat.9282.jpg,0,1
cat.613,1,../input/train/cat.613.jpg,0,2
dog.4532,0,../input/train/dog.4532.jpg,0,1
dog.1199,0,../input/train/dog.1199.jpg,0,0
dog.1917,0,../input/train/dog.1917.jpg,0,2
cat.5613,1,../input/train/cat.5613.jpg,0,4
cat.3862,1,../input/train/cat.3862.jpg,0,4
dog.6242,0,../input/train/dog.6242.jpg,0,2
dog.9872,0,../input/train/dog.9872.jpg,0,0
dog.1941,0,../input/train/dog.1941.jpg,0,4
cat.10759,1,../input/train/cat.10759.jpg,0,4
cat.11032,1,../input/train/cat.11032.jpg,0,2
dog.4458,0,../input/train/dog.4458.jpg,0,1
cat.7746,1,../input/train/cat.7746.jpg,0,4
dog.2419,0,../input/train/dog.2419.jpg,0,1
dog.11065,0,../input/train/dog.11065.jpg,0,2
dog.1551,0,../input/train/dog.1551.jpg,0,4
cat.3293,1,../input/train/cat.3293.jpg,0,4
cat.8572,1,../input/train/cat.8572.jpg,0,4
cat.3009,1,../input/train/cat.3009.jpg,0,4
dog.11146,0,../input/train/dog.11146.jpg,0,3
dog.7208,0,../input/train/dog.7208.jpg,0,3
dog.10889,0,../input/train/dog.10889.jpg,0,0
cat.4428,1,../input/train/cat.4428.jpg,0,3
cat.5344,1,../input/train/cat.5344.jpg,0,0
cat.7949,1,../input/train/cat.7949.jpg,0,1
dog.11002,0,../input/train/dog.11002.jpg,0,4
dog.5432,0,../input/train/dog.5432.jpg,0,2
dog.10550,0,../input/train/dog.10550.jpg,0,0
cat.3477,1,../input/train/cat.3477.jpg,0,4
dog.9051,0,../input/train/dog.9051.jpg,0,1
cat.4250,1,../input/train/cat.4250.jpg,0,3
cat.10546,1,../input/train/cat.10546.jpg,0,0
cat.9037,1,../input/train/cat.9037.jpg,0,4
dog.10762,0,../input/train/dog.10762.jpg,0,3
dog.4003,0,../input/train/dog.4003.jpg,0,2
dog.10009,0,../input/train/dog.10009.jpg,0,3
dog.7584,0,../input/train/dog.7584.jpg,0,2
cat.1321,1,../input/train/cat.1321.jpg,0,4
cat.10925,1,../input/train/cat.10925.jpg,0,2
dog.2612,0,../input/train/dog.2612.jpg,0,0
cat.10132,1,../input/train/cat.10132.jpg,0,2
cat.1963,1,../input/train/cat.1963.jpg,0,1
cat.10631,1,../input/train/cat.10631.jpg,0,3
cat.11050,1,../input/train/cat.11050.jpg,0,3
cat.6425,1,../input/train/cat.6425.jpg,0,1
cat.9625,1,../input/train/cat.9625.jpg,0,0
dog.10975,0,../input/train/dog.10975.jpg,0,1
dog.10679,0,../input/train/dog.10679.jpg,0,1
cat.6160,1,../input/train/cat.6160.jpg,0,0
dog.2810,0,../input/train/dog.2810.jpg,0,4
cat.8255,1,../input/train/cat.8255.jpg,0,1
dog.8367,0,../input/train/dog.8367.jpg,0,4
dog.10314,0,../input/train/dog.10314.jpg,0,0
cat.10455,1,../input/train/cat.10455.jpg,0,0
dog.11150,0,../input/train/dog.11150.jpg,0,2
cat.4425,1,../input/train/cat.4425.jpg,0,4
dog.11765,0,../input/train/dog.11765.jpg,0,1
dog.3242,0,../input/train/dog.3242.jpg,0,0
dog.2182,0,../input/train/dog.2182.jpg,0,0
cat.4966,1,../input/train/cat.4966.jpg,0,3
dog.1149,0,../input/train/dog.1149.jpg,0,3
cat.12203,1,../input/train/cat.12203.jpg,0,3
cat.4400,1,../input/train/cat.4400.jpg,0,0
dog.2283,0,../input/train/dog.2283.jpg,0,4
cat.8780,1,../input/train/cat.8780.jpg,0,0
cat.8220,1,../input/train/cat.8220.jpg,0,0
dog.2229,0,../input/train/dog.2229.jpg,0,1
dog.5356,0,../input/train/dog.5356.jpg,0,3
dog.2948,0,../input/train/dog.2948.jpg,0,3
dog.8340,0,../input/train/dog.8340.jpg,0,1
cat.5097,1,../input/train/cat.5097.jpg,0,4
cat.11198,1,../input/train/cat.11198.jpg,0,4
dog.10273,0,../input/train/dog.10273.jpg,0,2
cat.6638,1,../input/train/cat.6638.jpg,0,3
dog.9935,0,../input/train/dog.9935.jpg,0,3
cat.10918,1,../input/train/cat.10918.jpg,0,2
dog.4335,0,../input/train/dog.4335.jpg,0,3
dog.5514,0,../input/train/dog.5514.jpg,0,0
cat.4817,1,../input/train/cat.4817.jpg,0,0
dog.11298,0,../input/train/dog.11298.jpg,0,1
dog.2325,0,../input/train/dog.2325.jpg,0,0
cat.1991,1,../input/train/cat.1991.jpg,0,4
dog.1043,0,../input/train/dog.1043.jpg,0,3
dog.8988,0,../input/train/dog.8988.jpg,0,0
dog.6066,0,../input/train/dog.6066.jpg,0,3
cat.9851,1,../input/train/cat.9851.jpg,0,0
dog.6704,0,../input/train/dog.6704.jpg,0,0
cat.2550,1,../input/train/cat.2550.jpg,0,1
cat.89,1,../input/train/cat.89.jpg,0,4
dog.10884,0,../input/train/dog.10884.jpg,0,1
cat.12163,1,../input/train/cat.12163.jpg,0,1
dog.6818,0,../input/train/dog.6818.jpg,0,4
dog.1486,0,../input/train/dog.1486.jpg,0,2
dog.2426,0,../input/train/dog.2426.jpg,0,3
cat.5856,1,../input/train/cat.5856.jpg,0,0
cat.4861,1,../input/train/cat.4861.jpg,0,1
cat.10702,1,../input/train/cat.10702.jpg,0,1
cat.6366,1,../input/train/cat.6366.jpg,0,3
dog.10923,0,../input/train/dog.10923.jpg,0,2
dog.6717,0,../input/train/dog.6717.jpg,0,4
cat.7648,1,../input/train/cat.7648.jpg,0,0
cat.4355,1,../input/train/cat.4355.jpg,0,0
cat.8515,1,../input/train/cat.8515.jpg,0,4
cat.10667,1,../input/train/cat.10667.jpg,0,3
cat.1184,1,../input/train/cat.1184.jpg,0,4
cat.1446,1,../input/train/cat.1446.jpg,0,4
dog.5513,0,../input/train/dog.5513.jpg,0,1
cat.1333,1,../input/train/cat.1333.jpg,0,0
cat.792,1,../input/train/cat.792.jpg,0,4
dog.7816,0,../input/train/dog.7816.jpg,0,1
cat.6317,1,../input/train/cat.6317.jpg,0,4
cat.9658,1,../input/train/cat.9658.jpg,0,0
cat.6916,1,../input/train/cat.6916.jpg,0,4
cat.2568,1,../input/train/cat.2568.jpg,0,0
cat.4323,1,../input/train/cat.4323.jpg,0,0
cat.7321,1,../input/train/cat.7321.jpg,0,2
dog.5117,0,../input/train/dog.5117.jpg,0,4
dog.8452,0,../input/train/dog.8452.jpg,0,2
dog.10868,0,../input/train/dog.10868.jpg,0,2
cat.11287,1,../input/train/cat.11287.jpg,0,1
dog.12181,0,../input/train/dog.12181.jpg,0,0
cat.7020,1,../input/train/cat.7020.jpg,0,0
cat.9485,1,../input/train/cat.9485.jpg,0,2
cat.3426,1,../input/train/cat.3426.jpg,0,1
cat.5285,1,../input/train/cat.5285.jpg,0,3
cat.3919,1,../input/train/cat.3919.jpg,0,0
dog.2747,0,../input/train/dog.2747.jpg,0,0
cat.2680,1,../input/train/cat.2680.jpg,0,2
cat.3478,1,../input/train/cat.3478.jpg,0,1
dog.8112,0,../input/train/dog.8112.jpg,0,4
cat.7810,1,../input/train/cat.7810.jpg,0,2
cat.841,1,../input/train/cat.841.jpg,0,4
dog.8592,0,../input/train/dog.8592.jpg,0,0
dog.11215,0,../input/train/dog.11215.jpg,0,0
dog.7781,0,../input/train/dog.7781.jpg,0,0
dog.1994,0,../input/train/dog.1994.jpg,0,1
dog.12485,0,../input/train/dog.12485.jpg,0,4
dog.1384,0,../input/train/dog.1384.jpg,0,1
cat.9690,1,../input/train/cat.9690.jpg,0,1
dog.2547,0,../input/train/dog.2547.jpg,0,0
dog.11665,0,../input/train/dog.11665.jpg,0,2
cat.5463,1,../input/train/cat.5463.jpg,0,0
cat.8265,1,../input/train/cat.8265.jpg,0,4
cat.3659,1,../input/train/cat.3659.jpg,0,2
cat.2523,1,../input/train/cat.2523.jpg,0,0
dog.852,0,../input/train/dog.852.jpg,0,3
cat.4790,1,../input/train/cat.4790.jpg,0,1
dog.10104,0,../input/train/dog.10104.jpg,0,0
cat.7433,1,../input/train/cat.7433.jpg,0,2
dog.10280,0,../input/train/dog.10280.jpg,0,1
cat.3728,1,../input/train/cat.3728.jpg,0,0
cat.813,1,../input/train/cat.813.jpg,0,3
dog.4999,0,../input/train/dog.4999.jpg,0,0
dog.9365,0,../input/train/dog.9365.jpg,0,1
dog.9948,0,../input/train/dog.9948.jpg,0,4
dog.7272,0,../input/train/dog.7272.jpg,0,4
cat.8880,1,../input/train/cat.8880.jpg,0,3
cat.3895,1,../input/train/cat.3895.jpg,0,0
dog.865,0,../input/train/dog.865.jpg,0,2
cat.1427,1,../input/train/cat.1427.jpg,0,0
dog.2048,0,../input/train/dog.2048.jpg,0,3
dog.9813,0,../input/train/dog.9813.jpg,0,2
dog.7108,0,../input/train/dog.7108.jpg,0,0
cat.2178,1,../input/train/cat.2178.jpg,0,3
cat.7367,1,../input/train/cat.7367.jpg,0,0
dog.8862,0,../input/train/dog.8862.jpg,0,3
dog.3531,0,../input/train/dog.3531.jpg,0,0
dog.1728,0,../input/train/dog.1728.jpg,0,0
dog.7053,0,../input/train/dog.7053.jpg,0,2
cat.8702,1,../input/train/cat.8702.jpg,0,4
dog.1077,0,../input/train/dog.1077.jpg,0,3
cat.7633,1,../input/train/cat.7633.jpg,0,2
cat.2187,1,../input/train/cat.2187.jpg,0,2
cat.9215,1,../input/train/cat.9215.jpg,0,4
dog.2801,0,../input/train/dog.2801.jpg,0,3
dog.10421,0,../input/train/dog.10421.jpg,0,3
dog.10828,0,../input/train/dog.10828.jpg,0,0
dog.7995,0,../input/train/dog.7995.jpg,0,0
cat.5615,1,../input/train/cat.5615.jpg,0,0
dog.4492,0,../input/train/dog.4492.jpg,0,0
dog.11858,0,../input/train/dog.11858.jpg,0,3
dog.9694,0,../input/train/dog.9694.jpg,0,2
cat.3062,1,../input/train/cat.3062.jpg,0,0
cat.4546,1,../input/train/cat.4546.jpg,0,1
dog.3510,0,../input/train/dog.3510.jpg,0,3
cat.226,1,../input/train/cat.226.jpg,0,2
cat.892,1,../input/train/cat.892.jpg,0,2
cat.11979,1,../input/train/cat.11979.jpg,0,0
cat.9748,1,../input/train/cat.9748.jpg,0,2
dog.9095,0,../input/train/dog.9095.jpg,0,1
dog.9087,0,../input/train/dog.9087.jpg,0,4
dog.1222,0,../input/train/dog.1222.jpg,0,1
dog.6957,0,../input/train/dog.6957.jpg,0,2
cat.1366,1,../input/train/cat.1366.jpg,0,0
dog.12372,0,../input/train/dog.12372.jpg,0,4
cat.8691,1,../input/train/cat.8691.jpg,0,3
cat.8293,1,../input/train/cat.8293.jpg,0,2
cat.5348,1,../input/train/cat.5348.jpg,0,4
cat.3655,1,../input/train/cat.3655.jpg,0,1
cat.4275,1,../input/train/cat.4275.jpg,0,2
cat.192,1,../input/train/cat.192.jpg,0,2
dog.7400,0,../input/train/dog.7400.jpg,0,4
cat.7464,1,../input/train/cat.7464.jpg,0,0
cat.11263,1,../input/train/cat.11263.jpg,0,2
dog.12451,0,../input/train/dog.12451.jpg,0,4
cat.9800,1,../input/train/cat.9800.jpg,0,2
cat.3785,1,../input/train/cat.3785.jpg,0,4
dog.9193,0,../input/train/dog.9193.jpg,0,4
cat.562,1,../input/train/cat.562.jpg,0,3
dog.7886,0,../input/train/dog.7886.jpg,0,1
dog.12369,0,../input/train/dog.12369.jpg,0,1
cat.8403,1,../input/train/cat.8403.jpg,0,0
cat.2039,1,../input/train/cat.2039.jpg,0,0
dog.9033,0,../input/train/dog.9033.jpg,0,1
cat.8507,1,../input/train/cat.8507.jpg,0,3
dog.280,0,../input/train/dog.280.jpg,0,2
cat.10567,1,../input/train/cat.10567.jpg,0,2
cat.1860,1,../input/train/cat.1860.jpg,0,1
dog.9873,0,../input/train/dog.9873.jpg,0,2
cat.242,1,../input/train/cat.242.jpg,0,4
cat.10386,1,../input/train/cat.10386.jpg,0,0
cat.3449,1,../input/train/cat.3449.jpg,0,2
cat.535,1,../input/train/cat.535.jpg,0,0
cat.1921,1,../input/train/cat.1921.jpg,0,3
cat.9536,1,../input/train/cat.9536.jpg,0,1
dog.4206,0,../input/train/dog.4206.jpg,0,3
cat.1352,1,../input/train/cat.1352.jpg,0,2
dog.7644,0,../input/train/dog.7644.jpg,0,0
dog.4181,0,../input/train/dog.4181.jpg,0,2
dog.618,0,../input/train/dog.618.jpg,0,3
dog.8358,0,../input/train/dog.8358.jpg,0,2
cat.6104,1,../input/train/cat.6104.jpg,0,0
cat.10811,1,../input/train/cat.10811.jpg,0,2
cat.8243,1,../input/train/cat.8243.jpg,0,3
cat.11606,1,../input/train/cat.11606.jpg,0,2
cat.5402,1,../input/train/cat.5402.jpg,0,0
cat.3493,1,../input/train/cat.3493.jpg,0,2
dog.5050,0,../input/train/dog.5050.jpg,0,0
cat.6309,1,../input/train/cat.6309.jpg,0,1
cat.5056,1,../input/train/cat.5056.jpg,0,4
cat.6086,1,../input/train/cat.6086.jpg,0,2
dog.901,0,../input/train/dog.901.jpg,0,2
dog.5244,0,../input/train/dog.5244.jpg,0,4
cat.10670,1,../input/train/cat.10670.jpg,0,2
dog.4889,0,../input/train/dog.4889.jpg,0,0
cat.2068,1,../input/train/cat.2068.jpg,0,2
dog.369,0,../input/train/dog.369.jpg,0,0
dog.11776,0,../input/train/dog.11776.jpg,0,3
dog.5810,0,../input/train/dog.5810.jpg,0,4
cat.7085,1,../input/train/cat.7085.jpg,0,2
cat.11521,1,../input/train/cat.11521.jpg,0,3
dog.8935,0,../input/train/dog.8935.jpg,0,1
cat.10681,1,../input/train/cat.10681.jpg,0,2
cat.2842,1,../input/train/cat.2842.jpg,0,2
cat.4848,1,../input/train/cat.4848.jpg,0,0
cat.11736,1,../input/train/cat.11736.jpg,0,4
dog.4231,0,../input/train/dog.4231.jpg,0,1
dog.6158,0,../input/train/dog.6158.jpg,0,3
cat.6708,1,../input/train/cat.6708.jpg,0,0
dog.11113,0,../input/train/dog.11113.jpg,0,2
cat.577,1,../input/train/cat.577.jpg,0,1
dog.5274,0,../input/train/dog.5274.jpg,0,0
cat.2615,1,../input/train/cat.2615.jpg,0,0
dog.6673,0,../input/train/dog.6673.jpg,0,0
dog.5740,0,../input/train/dog.5740.jpg,0,4
dog.2240,0,../input/train/dog.2240.jpg,0,4
cat.350,1,../input/train/cat.350.jpg,0,2
dog.10777,0,../input/train/dog.10777.jpg,0,1
dog.622,0,../input/train/dog.622.jpg,0,4
dog.8129,0,../input/train/dog.8129.jpg,0,2
cat.1137,1,../input/train/cat.1137.jpg,0,1
dog.7362,0,../input/train/dog.7362.jpg,0,0
dog.11710,0,../input/train/dog.11710.jpg,0,1
dog.12115,0,../input/train/dog.12115.jpg,0,0
cat.10367,1,../input/train/cat.10367.jpg,0,0
cat.10348,1,../input/train/cat.10348.jpg,0,3
cat.11522,1,../input/train/cat.11522.jpg,0,1
dog.11845,0,../input/train/dog.11845.jpg,0,4
cat.1614,1,../input/train/cat.1614.jpg,0,2
dog.6220,0,../input/train/dog.6220.jpg,0,3
cat.12155,1,../input/train/cat.12155.jpg,0,4
cat.8330,1,../input/train/cat.8330.jpg,0,2
dog.7246,0,../input/train/dog.7246.jpg,0,3
cat.11329,1,../input/train/cat.11329.jpg,0,3
cat.9056,1,../input/train/cat.9056.jpg,0,2
dog.277,0,../input/train/dog.277.jpg,0,3
dog.679,0,../input/train/dog.679.jpg,0,0
dog.11311,0,../input/train/dog.11311.jpg,0,0
cat.6924,1,../input/train/cat.6924.jpg,0,4
cat.7995,1,../input/train/cat.7995.jpg,0,3
cat.7133,1,../input/train/cat.7133.jpg,0,4
cat.4471,1,../input/train/cat.4471.jpg,0,1
cat.1006,1,../input/train/cat.1006.jpg,0,0
cat.11190,1,../input/train/cat.11190.jpg,0,1
cat.9223,1,../input/train/cat.9223.jpg,0,4
cat.1530,1,../input/train/cat.1530.jpg,0,2
cat.10770,1,../input/train/cat.10770.jpg,0,4
cat.6922,1,../input/train/cat.6922.jpg,0,4
cat.11614,1,../input/train/cat.11614.jpg,0,0
cat.1357,1,../input/train/cat.1357.jpg,0,2
dog.5305,0,../input/train/dog.5305.jpg,0,0
dog.9428,0,../input/train/dog.9428.jpg,0,3
cat.11728,1,../input/train/cat.11728.jpg,0,1
dog.1800,0,../input/train/dog.1800.jpg,0,2
cat.10662,1,../input/train/cat.10662.jpg,0,1
dog.6688,0,../input/train/dog.6688.jpg,0,0
cat.6936,1,../input/train/cat.6936.jpg,0,1
cat.1146,1,../input/train/cat.1146.jpg,0,3
cat.1830,1,../input/train/cat.1830.jpg,0,4
dog.9046,0,../input/train/dog.9046.jpg,0,3
dog.1114,0,../input/train/dog.1114.jpg,0,2
cat.1475,1,../input/train/cat.1475.jpg,0,3
dog.4521,0,../input/train/dog.4521.jpg,0,2
cat.6845,1,../input/train/cat.6845.jpg,0,3
cat.3254,1,../input/train/cat.3254.jpg,0,3
dog.2404,0,../input/train/dog.2404.jpg,0,0
cat.9793,1,../input/train/cat.9793.jpg,0,0
dog.2173,0,../input/train/dog.2173.jpg,0,0
dog.169,0,../input/train/dog.169.jpg,0,2
dog.5308,0,../input/train/dog.5308.jpg,0,2
dog.4214,0,../input/train/dog.4214.jpg,0,0
dog.4979,0,../input/train/dog.4979.jpg,0,2
dog.10108,0,../input/train/dog.10108.jpg,0,3
dog.7958,0,../input/train/dog.7958.jpg,0,4
dog.10936,0,../input/train/dog.10936.jpg,0,0
cat.7959,1,../input/train/cat.7959.jpg,0,3
dog.10824,0,../input/train/dog.10824.jpg,0,1
cat.1364,1,../input/train/cat.1364.jpg,0,3
dog.2345,0,../input/train/dog.2345.jpg,0,2
cat.169,1,../input/train/cat.169.jpg,0,2
cat.847,1,../input/train/cat.847.jpg,0,3
cat.8817,1,../input/train/cat.8817.jpg,0,3
cat.4195,1,../input/train/cat.4195.jpg,0,0
cat.11267,1,../input/train/cat.11267.jpg,0,4
cat.3494,1,../input/train/cat.3494.jpg,0,3
cat.10101,1,../input/train/cat.10101.jpg,0,2
cat.9421,1,../input/train/cat.9421.jpg,0,4
dog.4218,0,../input/train/dog.4218.jpg,0,0
cat.447,1,../input/train/cat.447.jpg,0,4
dog.10338,0,../input/train/dog.10338.jpg,0,4
cat.2486,1,../input/train/cat.2486.jpg,0,4
dog.11914,0,../input/train/dog.11914.jpg,0,3
dog.10691,0,../input/train/dog.10691.jpg,0,4
cat.11919,1,../input/train/cat.11919.jpg,0,3
cat.3599,1,../input/train/cat.3599.jpg,0,2
dog.514,0,../input/train/dog.514.jpg,0,4
dog.1745,0,../input/train/dog.1745.jpg,0,0
cat.12110,1,../input/train/cat.12110.jpg,0,0
dog.717,0,../input/train/dog.717.jpg,0,1
cat.6779,1,../input/train/cat.6779.jpg,0,4
dog.5500,0,../input/train/dog.5500.jpg,0,1
dog.3055,0,../input/train/dog.3055.jpg,0,1
dog.8258,0,../input/train/dog.8258.jpg,0,4
cat.5216,1,../input/train/cat.5216.jpg,0,1
dog.5423,0,../input/train/dog.5423.jpg,0,0
cat.867,1,../input/train/cat.867.jpg,0,4
dog.9668,0,../input/train/dog.9668.jpg,0,1
dog.10374,0,../input/train/dog.10374.jpg,0,0
dog.9258,0,../input/train/dog.9258.jpg,0,2
dog.8216,0,../input/train/dog.8216.jpg,0,0
cat.5763,1,../input/train/cat.5763.jpg,0,1
cat.10836,1,../input/train/cat.10836.jpg,0,0
cat.4194,1,../input/train/cat.4194.jpg,0,0
cat.11798,1,../input/train/cat.11798.jpg,0,4
cat.3269,1,../input/train/cat.3269.jpg,0,1
dog.5969,0,../input/train/dog.5969.jpg,0,2
dog.303,0,../input/train/dog.303.jpg,0,4
cat.6280,1,../input/train/cat.6280.jpg,0,1
dog.5268,0,../input/train/dog.5268.jpg,0,2
cat.5445,1,../input/train/cat.5445.jpg,0,0
dog.12354,0,../input/train/dog.12354.jpg,0,0
cat.1871,1,../input/train/cat.1871.jpg,0,2
cat.4777,1,../input/train/cat.4777.jpg,0,3
dog.4736,0,../input/train/dog.4736.jpg,0,4
cat.4441,1,../input/train/cat.4441.jpg,0,3
dog.8621,0,../input/train/dog.8621.jpg,0,3
dog.6525,0,../input/train/dog.6525.jpg,0,3
dog.9156,0,../input/train/dog.9156.jpg,0,3
cat.5884,1,../input/train/cat.5884.jpg,0,2
cat.6529,1,../input/train/cat.6529.jpg,0,0
dog.11879,0,../input/train/dog.11879.jpg,0,4
dog.580,0,../input/train/dog.580.jpg,0,4
dog.10172,0,../input/train/dog.10172.jpg,0,2
cat.9170,1,../input/train/cat.9170.jpg,0,1
cat.10037,1,../input/train/cat.10037.jpg,0,4
dog.3979,0,../input/train/dog.3979.jpg,0,2
cat.7622,1,../input/train/cat.7622.jpg,0,2
dog.969,0,../input/train/dog.969.jpg,0,4
cat.9516,1,../input/train/cat.9516.jpg,0,0
dog.1177,0,../input/train/dog.1177.jpg,0,2
dog.3893,0,../input/train/dog.3893.jpg,0,2
dog.435,0,../input/train/dog.435.jpg,0,4
dog.9449,0,../input/train/dog.9449.jpg,0,1
dog.9264,0,../input/train/dog.9264.jpg,0,1
cat.5482,1,../input/train/cat.5482.jpg,0,4
cat.2896,1,../input/train/cat.2896.jpg,0,1
dog.11996,0,../input/train/dog.11996.jpg,0,2
cat.6110,1,../input/train/cat.6110.jpg,0,0
cat.2025,1,../input/train/cat.2025.jpg,0,3
cat.6560,1,../input/train/cat.6560.jpg,0,1
dog.5725,0,../input/train/dog.5725.jpg,0,3
dog.8903,0,../input/train/dog.8903.jpg,0,4
cat.4431,1,../input/train/cat.4431.jpg,0,4
cat.7162,1,../input/train/cat.7162.jpg,0,4
dog.5201,0,../input/train/dog.5201.jpg,0,0
cat.10497,1,../input/train/cat.10497.jpg,0,1
dog.1644,0,../input/train/dog.1644.jpg,0,4
cat.7245,1,../input/train/cat.7245.jpg,0,1
cat.7406,1,../input/train/cat.7406.jpg,0,3
dog.4624,0,../input/train/dog.4624.jpg,0,0
dog.4857,0,../input/train/dog.4857.jpg,0,1
dog.1874,0,../input/train/dog.1874.jpg,0,1
dog.10005,0,../input/train/dog.10005.jpg,0,3
dog.6564,0,../input/train/dog.6564.jpg,0,0
dog.11472,0,../input/train/dog.11472.jpg,0,4
dog.12005,0,../input/train/dog.12005.jpg,0,1
dog.1264,0,../input/train/dog.1264.jpg,0,2
dog.2382,0,../input/train/dog.2382.jpg,0,0
dog.4462,0,../input/train/dog.4462.jpg,0,3
cat.1778,1,../input/train/cat.1778.jpg,0,2
dog.12100,0,../input/train/dog.12100.jpg,0,0
dog.5641,0,../input/train/dog.5641.jpg,0,3
cat.7054,1,../input/train/cat.7054.jpg,0,3
dog.4061,0,../input/train/dog.4061.jpg,0,3
cat.134,1,../input/train/cat.134.jpg,0,0
dog.2569,0,../input/train/dog.2569.jpg,0,3
dog.2554,0,../input/train/dog.2554.jpg,0,3
dog.1890,0,../input/train/dog.1890.jpg,0,3
cat.4167,1,../input/train/cat.4167.jpg,0,0
dog.2297,0,../input/train/dog.2297.jpg,0,2
dog.1214,0,../input/train/dog.1214.jpg,0,0
cat.1147,1,../input/train/cat.1147.jpg,0,0
dog.2150,0,../input/train/dog.2150.jpg,0,4
dog.11211,0,../input/train/dog.11211.jpg,0,3
dog.7940,0,../input/train/dog.7940.jpg,0,1
cat.7353,1,../input/train/cat.7353.jpg,0,3
cat.2699,1,../input/train/cat.2699.jpg,0,4
dog.4086,0,../input/train/dog.4086.jpg,0,2
cat.107,1,../input/train/cat.107.jpg,0,3
dog.7959,0,../input/train/dog.7959.jpg,0,0
dog.7409,0,../input/train/dog.7409.jpg,0,0
dog.11277,0,../input/train/dog.11277.jpg,0,2
cat.1722,1,../input/train/cat.1722.jpg,0,4
cat.5334,1,../input/train/cat.5334.jpg,0,1
dog.620,0,../input/train/dog.620.jpg,0,2
cat.8910,1,../input/train/cat.8910.jpg,0,0
cat.509,1,../input/train/cat.509.jpg,0,0
cat.12411,1,../input/train/cat.12411.jpg,0,4
dog.2774,0,../input/train/dog.2774.jpg,0,1
dog.4689,0,../input/train/dog.4689.jpg,0,3
cat.11844,1,../input/train/cat.11844.jpg,0,2
cat.8137,1,../input/train/cat.8137.jpg,0,4
dog.3499,0,../input/train/dog.3499.jpg,0,0
cat.38,1,../input/train/cat.38.jpg,0,1
dog.7141,0,../input/train/dog.7141.jpg,0,3
cat.7099,1,../input/train/cat.7099.jpg,0,1
dog.3293,0,../input/train/dog.3293.jpg,0,3
cat.8798,1,../input/train/cat.8798.jpg,0,0
dog.9805,0,../input/train/dog.9805.jpg,0,0
dog.3704,0,../input/train/dog.3704.jpg,0,3
cat.4973,1,../input/train/cat.4973.jpg,0,2
dog.11983,0,../input/train/dog.11983.jpg,0,1
cat.8008,1,../input/train/cat.8008.jpg,0,2
dog.11188,0,../input/train/dog.11188.jpg,0,4
cat.8946,1,../input/train/cat.8946.jpg,0,2
cat.2607,1,../input/train/cat.2607.jpg,0,3
cat.5265,1,../input/train/cat.5265.jpg,0,0
cat.7170,1,../input/train/cat.7170.jpg,0,4
cat.2703,1,../input/train/cat.2703.jpg,0,1
dog.9610,0,../input/train/dog.9610.jpg,0,4
cat.4759,1,../input/train/cat.4759.jpg,0,2
cat.91,1,../input/train/cat.91.jpg,0,0
dog.6157,0,../input/train/dog.6157.jpg,0,3
cat.10758,1,../input/train/cat.10758.jpg,0,0
dog.7964,0,../input/train/dog.7964.jpg,0,2
dog.986,0,../input/train/dog.986.jpg,0,4
dog.6934,0,../input/train/dog.6934.jpg,0,0
cat.3223,1,../input/train/cat.3223.jpg,0,3
cat.7534,1,../input/train/cat.7534.jpg,0,1
cat.7290,1,../input/train/cat.7290.jpg,0,3
cat.5362,1,../input/train/cat.5362.jpg,0,4
dog.5541,0,../input/train/dog.5541.jpg,0,1
cat.11335,1,../input/train/cat.11335.jpg,0,2
cat.10278,1,../input/train/cat.10278.jpg,0,0
cat.1718,1,../input/train/cat.1718.jpg,0,3
cat.1850,1,../input/train/cat.1850.jpg,0,4
cat.10757,1,../input/train/cat.10757.jpg,0,1
dog.8832,0,../input/train/dog.8832.jpg,0,3
cat.3675,1,../input/train/cat.3675.jpg,0,3
dog.10931,0,../input/train/dog.10931.jpg,0,2
cat.11409,1,../input/train/cat.11409.jpg,0,1
cat.6034,1,../input/train/cat.6034.jpg,0,0
dog.6293,0,../input/train/dog.6293.jpg,0,3
dog.3854,0,../input/train/dog.3854.jpg,0,4
cat.1962,1,../input/train/cat.1962.jpg,0,2
cat.7063,1,../input/train/cat.7063.jpg,0,0
